Datum,Kundennummer,Produkt,Zahlungsmethode,Stückzahl
2017-05-24,85359,82560,Kreditkarte,3
2017-06-27,82136,32310,Bar,1
2017-12-08,81287,8081,Bar,3
2017-10-17,41730,37524,Kreditkarte,3
2017-04-11,22611,75593,Bar,2
2017-02-05,16925,89266,Bar,1
2017-08-02,60546,17731,Kreditkarte,2
2017-09-06,92401,93187,Kreditkarte,3
2017-03-24,4426,54910,Bar,2
2017-08-10,42251,60974,paypal,2
2017-10-01,76168,85931,paypal,1
2017-11-12,3532,16224,Kreditkarte,3
2017-11-16,82696,41910,paypal,3
2017-09-17,90536,13013,Bar,3
2017-11-30,49235,22538,Bar,1
2017-07-03,87513,8081,paypal,2
2017-09-23,32764,47613,Kreditkarte,2
2017-12-20,95509,8403,paypal,2
2017-03-14,75871,55593,Kreditkarte,1
2017-05-18,5535,10130,Bar,3
2017-07-08,67004,85156,paypal,1
2017-08-07,82372,32738,paypal,2
2017-10-10,66186,87212,Kreditkarte,3
2017-04-22,44429,40784,paypal,2
2017-12-25,5217,79271,Bar,3
2017-01-13,23548,72230,Kreditkarte,2
2017-05-25,69361,22538,Kreditkarte,2
2017-05-04,39198,26358,Bar,1
2017-10-14,51913,40784,Bar,3
2017-11-30,92401,85931,Bar,3
2017-10-12,40615,9785,paypal,2
2017-12-15,82372,16224,Kreditkarte,2
2017-09-29,71595,55593,Bar,2
2017-12-30,89218,28088,Bar,1
2017-09-15,49673,44726,Kreditkarte,2
2017-11-19,8723,40784,Bar,3
2017-02-27,85445,50304,Bar,1
2017-07-19,98601,42819,Kreditkarte,2
2017-02-11,82918,60974,Kreditkarte,3
2017-11-01,67004,27044,paypal,3
2017-04-14,9815,65762,paypal,1
2017-04-30,50580,50304,Bar,2
2017-10-08,82696,37269,Kreditkarte,1
2017-07-23,88936,81136,Kreditkarte,3
2017-12-03,3532,9456,Kreditkarte,1
2017-02-07,32219,54910,Bar,3
2017-01-20,29207,39548,paypal,1
2017-04-11,19205,55596,paypal,1
2017-12-20,45565,34719,Bar,2
2017-05-20,32764,9785,Kreditkarte,1
2017-01-19,76315,15918,Bar,3
2017-04-21,26042,37269,Bar,2
2017-04-27,78074,54910,Bar,1
2017-10-08,33154,55596,paypal,1
2017-11-29,8967,14289,Bar,3
2017-01-02,42251,78483,paypal,3
2017-03-20,82918,10130,Bar,3
2017-02-17,99639,79954,Kreditkarte,1
2017-01-04,54632,54910,paypal,3
2017-11-18,62438,32310,paypal,2
2017-07-26,41454,50304,Kreditkarte,3
2017-10-02,21324,28088,paypal,2
2017-04-14,48640,37524,Bar,2
2017-05-28,62438,29656,Kreditkarte,3
2017-01-07,92401,81165,Kreditkarte,3
2017-04-02,60546,29552,Bar,3
2017-10-18,58067,55593,paypal,1
2017-12-22,68927,37269,Bar,1
2017-12-19,99390,75593,Kreditkarte,3
2017-03-25,19549,85702,paypal,1
2017-01-27,21349,24221,Kreditkarte,1
2017-10-31,92404,28440,Bar,1
2017-02-13,21230,39369,paypal,1
2017-11-27,9815,18233,paypal,1
2017-03-16,26042,76290,Bar,3
2017-07-14,99326,34719,paypal,3
2017-10-11,76168,34187,paypal,1
2017-10-21,99390,72114,Kreditkarte,1
2017-11-08,76168,64983,Bar,1
2017-05-29,48569,91230,Bar,2
2017-05-13,22184,88698,Bar,2
2017-05-26,78074,2002,Kreditkarte,2
2017-09-23,44409,37524,paypal,3
2017-01-30,65617,75593,paypal,2
2017-02-10,89235,55593,paypal,3
2017-02-11,68114,78483,Kreditkarte,1
2017-02-04,8723,9947,Kreditkarte,1
2017-05-01,44409,75593,Kreditkarte,1
2017-03-12,41730,85156,paypal,3
2017-11-30,62408,38582,paypal,1
2017-11-27,38397,32128,Bar,3
2017-09-25,16925,86064,paypal,1
2017-10-18,99735,17731,paypal,2
2017-02-18,76125,85931,Bar,3
2017-09-21,41106,79954,Bar,1
2017-12-16,9905,9947,paypal,3
2017-04-05,80281,9072,Bar,3
2017-09-23,85461,18541,paypal,3
2017-05-10,20854,34082,Bar,2
2017-02-09,72893,34719,Kreditkarte,2
2017-06-20,73390,37269,paypal,3
2017-07-12,58067,75775,paypal,3
2017-05-07,10253,55596,paypal,3
2017-03-26,74359,43107,Kreditkarte,3
2017-05-03,45565,22538,Kreditkarte,3
2017-12-31,31066,57590,Kreditkarte,2
2017-09-03,18378,51943,Kreditkarte,3
2017-09-25,21230,87212,paypal,2
2017-05-11,41454,79954,paypal,1
2017-10-09,49302,88698,paypal,2
2017-12-22,26042,8632,Kreditkarte,3
2017-09-21,67666,8403,paypal,2
2017-05-11,22184,27044,paypal,1
2017-12-08,26042,85156,Bar,3
2017-10-24,25568,35165,paypal,3
2017-08-01,18400,34413,Kreditkarte,2
2017-03-09,44558,81136,paypal,2
2017-04-03,40570,72230,Bar,1
2017-08-22,90685,9785,Bar,2
2017-07-19,74359,9456,paypal,1
2017-04-21,54632,72114,Kreditkarte,2
2017-09-20,71595,8081,Bar,1
2017-11-30,99735,41910,Kreditkarte,2
2017-01-02,33154,57590,paypal,3
2017-10-12,50580,26358,Kreditkarte,1
2017-12-27,90685,81165,Bar,3
2017-06-23,25049,89266,paypal,3
2017-07-25,34540,85702,Bar,3
2017-03-06,61515,39369,Kreditkarte,1
2017-07-06,40806,85931,Kreditkarte,1
2017-12-12,26509,42029,Kreditkarte,3
2017-06-27,28047,93187,paypal,3
2017-05-18,68289,91230,paypal,2
2017-12-05,79785,9947,Bar,1
2017-02-28,75871,43446,paypal,2
2017-02-11,40153,86205,Bar,1
2017-03-12,44448,96506,Kreditkarte,1
2017-11-23,27508,99445,Kreditkarte,1
2017-08-19,93528,72114,paypal,3
2017-02-06,16701,28440,paypal,3
2017-02-18,83689,42819,paypal,1
2017-10-13,1780,16224,paypal,1
2017-06-18,68289,9947,Kreditkarte,3
2017-05-14,98601,42819,paypal,1
2017-06-02,85517,9947,Bar,2
2017-02-25,69361,25031,Bar,2
2017-07-11,42247,99445,paypal,2
2017-03-20,71333,17731,Kreditkarte,2
2017-06-15,97073,22538,paypal,3
2017-08-21,26509,78934,paypal,2
2017-08-08,4783,72230,Kreditkarte,1
2017-01-07,26150,60974,paypal,3
2017-06-24,48458,32310,Kreditkarte,2
2017-10-31,78039,16105,Bar,3
2017-06-24,26509,24221,Bar,3
2017-03-12,19205,18233,Bar,3
2017-03-31,93558,89266,Kreditkarte,3
2017-03-22,80281,39548,paypal,1
2017-04-17,26150,16224,paypal,3
2017-01-17,57445,51943,Bar,1
2017-06-28,63638,85156,Kreditkarte,1
2017-01-17,1981,99445,paypal,2
2017-08-17,51913,81136,Bar,1
2017-07-14,5330,79271,paypal,2
2017-06-05,79308,57590,paypal,2
2017-07-25,63094,86205,Bar,3
2017-08-11,91519,75775,Kreditkarte,1
2017-01-04,63094,9947,Bar,2
2017-07-30,51121,32128,Kreditkarte,2
2017-04-30,82136,18233,Kreditkarte,3
2017-11-09,72893,15847,Bar,2
2017-01-02,26126,39369,Kreditkarte,3
2017-09-30,9052,15847,Bar,2
2017-10-09,82906,32310,Kreditkarte,1
2017-08-20,34301,96001,paypal,2
2017-12-11,55088,62077,Bar,3
2017-01-26,89235,27188,paypal,1
2017-11-01,74915,22538,Bar,2
2017-04-05,99458,60230,paypal,1
2017-05-02,93266,99445,paypal,2
2017-05-01,56442,27188,Kreditkarte,1
2017-04-16,99458,54910,Kreditkarte,2
2017-02-09,82696,62077,Bar,2
2017-06-05,56947,11138,Kreditkarte,3
2017-04-14,25049,75593,Bar,3
2017-07-06,60401,9456,Bar,2
2017-03-26,16432,72114,Kreditkarte,2
2017-12-21,41106,76290,Bar,3
2017-09-01,71595,34187,paypal,1
2017-05-01,95864,27044,paypal,1
2017-08-22,74359,15918,Bar,2
2017-07-30,68927,27044,Kreditkarte,3
2017-06-23,21324,27188,Bar,3
2017-12-31,2124,25426,Kreditkarte,3
2017-04-22,79196,16224,Bar,3
2017-08-08,19216,27410,Bar,3
2017-06-11,25049,34413,paypal,2
2017-06-09,34203,25031,Kreditkarte,2
2017-08-04,65617,51943,Bar,3
2017-03-20,66549,44726,Kreditkarte,2
2017-06-22,75851,9456,paypal,1
2017-10-07,18378,9785,Kreditkarte,3
2017-08-27,78074,75593,Bar,1
2017-06-25,63583,28088,Bar,3
2017-10-11,99458,60230,Kreditkarte,2
2017-12-12,90536,15847,Bar,1
2017-02-03,48640,70159,paypal,2
2017-02-05,52659,19920,Bar,1
2017-12-25,90409,78934,Kreditkarte,2
2017-06-15,61896,8632,Bar,2
2017-01-30,9905,8632,Bar,1
2017-08-13,4783,85931,Kreditkarte,3
2017-12-06,33154,85702,Kreditkarte,1
2017-09-26,80882,42029,Bar,1
2017-04-14,44292,32310,Kreditkarte,1
2017-09-21,20854,16224,Kreditkarte,1
2017-07-26,22611,85702,Kreditkarte,3
2017-11-15,20682,18541,Kreditkarte,1
2017-05-25,71595,42819,paypal,3
2017-09-13,85359,81136,Kreditkarte,2
2017-05-06,65050,17731,paypal,2
2017-12-22,47160,48174,Bar,2
2017-01-16,32219,99445,Kreditkarte,3
2017-04-18,72825,44726,Kreditkarte,1
2017-04-26,86289,32310,paypal,2
2017-07-16,81851,72230,Kreditkarte,1
2017-03-02,91519,2002,Kreditkarte,3
2017-05-15,61896,28088,Kreditkarte,1
2017-09-07,57454,86205,paypal,2
2017-08-15,19216,88698,Kreditkarte,1
2017-02-13,60290,25426,paypal,3
2017-01-31,40615,25031,Bar,2
2017-01-17,93558,86064,Bar,1
2017-06-13,2693,44726,Bar,2
2017-04-13,82696,9456,paypal,1
2017-09-24,8626,34719,paypal,1
2017-06-16,61341,82560,Bar,3
2017-12-16,22258,78483,Bar,1
2017-11-21,4783,35165,paypal,3
2017-05-15,44409,15915,paypal,2
2017-04-12,32219,16105,Bar,3
2017-01-27,5535,10130,Kreditkarte,3
2017-04-04,98601,14099,Bar,1
2017-04-16,85998,34719,Kreditkarte,2
2017-07-01,82906,41910,Bar,2
2017-09-01,45577,75775,paypal,3
2017-06-24,82070,39548,Kreditkarte,2
2017-05-29,16701,29656,Bar,1
2017-03-16,82906,85931,Kreditkarte,1
2017-06-15,22258,13013,paypal,1
2017-01-19,61515,42819,Bar,3
2017-04-18,85998,72114,Bar,2
2017-01-10,26126,9072,paypal,3
2017-04-06,82070,86205,paypal,2
2017-03-26,29097,87000,Bar,1
2017-11-07,73826,27044,Kreditkarte,1
2017-11-07,93064,10130,paypal,2
2017-10-14,92941,7234,paypal,1
2017-08-09,62710,39548,Bar,1
2017-12-13,81287,9947,Kreditkarte,3
2017-11-30,68927,44726,paypal,1
2017-02-15,95864,25426,Bar,3
2017-07-11,62710,88744,Bar,1
2017-12-05,81851,25426,Bar,2
2017-01-03,41730,22538,Kreditkarte,3
2017-05-17,21316,89266,Bar,1
2017-08-14,58860,8403,Bar,3
2017-02-12,80882,64983,Kreditkarte,1
2017-08-14,31314,9785,Bar,2
2017-05-16,99326,9947,Kreditkarte,2
2017-06-25,63638,16224,Kreditkarte,1
2017-06-01,4426,25031,paypal,1
2017-04-13,72825,26358,Bar,3
2017-05-16,45565,43107,Kreditkarte,3
2017-09-05,24904,41910,Bar,1
2017-02-04,73309,85931,Kreditkarte,1
2017-06-23,64577,29552,paypal,1
2017-12-10,90418,91230,Bar,3
2017-10-17,21592,60230,Kreditkarte,3
2017-05-24,21230,9072,Kreditkarte,1
2017-10-01,85393,86205,Bar,3
2017-05-16,10661,35165,Kreditkarte,2
2017-12-04,62912,91230,paypal,1
2017-05-02,99993,37269,paypal,1
2017-08-28,23548,14289,Kreditkarte,1
2017-07-30,85393,72230,Bar,1
2017-02-02,25049,37269,Kreditkarte,2
2017-07-14,65617,9785,paypal,2
2017-09-23,80882,29656,Kreditkarte,1
2017-10-15,82070,8081,Bar,2
2017-05-23,5217,8632,Kreditkarte,2
2017-12-16,11628,42819,Kreditkarte,1
2017-05-16,75333,32128,paypal,3
2017-03-16,75057,38582,paypal,2
2017-10-24,19234,48174,Kreditkarte,2
2017-09-01,27508,19920,Kreditkarte,1
2017-12-16,25049,86064,Bar,2
2017-06-25,62181,99445,paypal,1
2017-09-22,61896,41910,Kreditkarte,3
2017-10-24,83689,72230,Kreditkarte,2
2017-07-18,20752,34413,Bar,1
2017-11-27,43300,27578,Kreditkarte,3
2017-09-22,66020,72114,Bar,3
2017-11-19,21230,75775,paypal,3
2017-05-17,73309,81136,paypal,1
2017-06-06,33154,18541,Bar,3
2017-12-21,91519,42819,paypal,2
2017-07-10,8967,28088,Bar,2
2017-03-10,92826,28440,Bar,1
2017-08-18,1780,25426,Bar,3
2017-03-26,17195,78483,Kreditkarte,1
2017-12-09,42783,11138,paypal,2
2017-05-19,39198,87000,Bar,3
2017-09-18,85393,76290,Kreditkarte,3
2017-01-23,41730,76290,Bar,2
2017-12-28,93577,70159,Bar,2
2017-07-04,40570,15847,paypal,3
2017-03-12,95966,78483,Kreditkarte,3
2017-05-01,4426,96506,Bar,3
2017-09-07,67666,37269,Bar,1
2017-06-23,67666,61070,Bar,2
2017-03-26,23934,50304,Kreditkarte,1
2017-11-21,44422,15915,Kreditkarte,1
2017-01-26,86926,27578,Kreditkarte,2
2017-04-20,53031,24221,Kreditkarte,2
2017-09-07,16701,61070,Kreditkarte,3
2017-08-06,54828,19920,paypal,3
2017-09-23,89235,25426,paypal,3
2017-01-06,95068,99445,Kreditkarte,3
2017-08-20,5217,55593,paypal,3
2017-09-16,27599,16224,Bar,3
2017-11-01,69509,41910,Bar,1
2017-10-06,21316,42819,paypal,3
2017-05-27,18500,28088,Kreditkarte,3
2017-02-09,22476,55593,Bar,1
2017-09-25,41016,50304,Bar,3
2017-11-06,95966,16224,Kreditkarte,2
2017-01-26,13386,82560,Bar,3
2017-08-07,36028,64983,Kreditkarte,1
2017-12-13,22430,34413,Bar,3
2017-06-03,24904,47613,paypal,3
2017-08-13,22611,75593,Kreditkarte,1
2017-05-30,81287,78934,Kreditkarte,3
2017-10-10,64191,55593,Bar,1
2017-09-13,71230,27410,Kreditkarte,2
2017-11-11,1981,96001,Bar,2
2017-02-08,42247,65762,Bar,3
2017-02-08,99956,15915,Bar,3
2017-04-24,42783,64983,Kreditkarte,1
2017-03-21,10661,75775,paypal,2
2017-04-17,69927,15918,paypal,1
2017-09-03,26509,22538,Bar,3
2017-05-04,99993,18233,paypal,2
2017-03-24,23580,91230,paypal,2
2017-02-06,79815,27578,Kreditkarte,1
2017-06-03,78074,8081,Bar,2
2017-07-03,5413,55593,Kreditkarte,3
2017-08-30,93266,82560,Kreditkarte,3
2017-07-20,75851,37269,Kreditkarte,3
2017-10-24,9815,28088,Kreditkarte,2
2017-05-15,3912,16105,Kreditkarte,1
2017-07-01,31097,61070,paypal,3
2017-07-29,67759,32310,paypal,1
2017-06-03,71186,39369,paypal,2
2017-07-05,39894,79271,Bar,3
2017-01-24,40615,27578,Bar,3
2017-01-23,90536,96001,Bar,2
2017-03-10,31314,87212,paypal,2
2017-04-13,8626,38582,Bar,3
2017-09-23,82136,37524,Kreditkarte,1
2017-04-16,52837,8403,Bar,1
2017-11-07,65050,40784,Bar,2
2017-10-09,56442,27188,Bar,3
2017-11-13,33154,16105,paypal,1
2017-10-15,41417,85702,Kreditkarte,2
2017-11-04,60290,96506,Kreditkarte,2
2017-07-30,4182,41910,paypal,1
2017-04-28,86289,32738,Bar,1
2017-12-05,93558,86205,Kreditkarte,3
2017-05-18,60207,96506,paypal,2
2017-01-08,4182,8081,Kreditkarte,1
2017-09-26,5413,41910,Kreditkarte,2
2017-01-30,94086,13013,Kreditkarte,1
2017-09-16,42783,79271,paypal,3
2017-03-31,78085,85156,Kreditkarte,2
2017-03-12,63658,18233,paypal,1
2017-09-16,62413,7234,Bar,2
2017-03-31,7941,43446,paypal,3
2017-03-06,4783,54910,paypal,1
2017-11-11,55088,32128,paypal,1
2017-04-22,52446,78483,paypal,1
2017-12-07,86926,37524,Bar,3
2017-08-26,23548,34413,paypal,1
2017-01-10,44558,57590,Kreditkarte,2
2017-04-19,93577,78934,paypal,3
2017-04-07,86289,78934,Bar,1
2017-10-06,48570,25031,paypal,1
2017-10-24,19475,81136,Bar,3
2017-04-14,28047,50304,paypal,2
2017-06-02,18400,25031,Bar,1
2017-05-13,3532,16105,Bar,2
2017-05-30,4033,88698,paypal,3
2017-10-03,63658,35165,Bar,2
2017-08-04,56442,15915,Bar,2
2017-04-10,60307,61070,paypal,2
2017-01-03,41730,44726,paypal,2
2017-02-18,91519,43446,Kreditkarte,2
2017-02-08,79814,99445,Bar,1
2017-12-22,71333,32128,Bar,1
2017-09-01,73309,16105,Kreditkarte,3
2017-06-15,62710,91230,Bar,2
2017-09-30,95864,87000,Kreditkarte,3
2017-06-01,27508,40784,Bar,1
2017-08-10,60307,72114,Bar,1
2017-12-10,72893,15918,Bar,3
2017-09-12,44409,85931,Bar,1
2017-02-06,42783,57590,paypal,3
2017-11-09,31314,16224,Bar,2
2017-03-03,66020,9456,Kreditkarte,3
2017-02-18,63638,25426,Bar,2
2017-12-15,12118,64983,paypal,3
2017-12-25,84761,17731,paypal,1
2017-03-30,95068,25426,paypal,2
2017-03-12,3532,91230,Kreditkarte,3
2017-02-01,73826,8081,paypal,2
2017-05-30,75333,42819,Bar,1
2017-01-09,40153,85931,Kreditkarte,2
2017-05-29,62408,78483,paypal,1
2017-08-16,68582,35165,Kreditkarte,1
2017-09-09,23934,8632,paypal,2
2017-10-12,18378,34413,paypal,2
2017-03-11,21324,18233,Kreditkarte,1
2017-07-16,85359,11138,Kreditkarte,2
2017-05-18,49235,9947,paypal,1
2017-12-22,40570,64983,paypal,3
2017-02-03,93528,2002,paypal,2
2017-11-09,3912,70159,Bar,2
2017-02-27,58067,8632,paypal,1
2017-11-15,54828,34719,Kreditkarte,3
2017-11-21,50580,82560,Kreditkarte,3
2017-07-05,61341,34082,paypal,1
2017-12-29,66186,44726,Bar,2
2017-07-07,64191,16105,Kreditkarte,2
2017-09-27,99358,39548,Bar,3
2017-12-06,63638,72230,paypal,2
2017-12-05,4523,32738,Bar,3
2017-12-29,44422,82560,Bar,3
2017-08-24,52446,22538,Bar,3
2017-04-01,44558,28440,Bar,3
2017-05-17,19234,48174,Bar,1
2017-10-03,62912,61070,Bar,1
2017-07-19,95509,34719,Bar,2
2017-08-03,44448,34187,Bar,2
2017-01-07,81851,10130,paypal,3
2017-08-08,93577,8081,Kreditkarte,3
2017-11-29,16982,15847,Bar,2
2017-02-02,3819,34082,Bar,2
2017-06-29,8723,40784,paypal,2
2017-10-29,72893,96506,paypal,1
2017-06-25,67728,34719,Bar,2
2017-10-05,57203,75593,Bar,3
2017-06-17,77950,22538,Bar,2
2017-07-26,8967,27188,Kreditkarte,1
2017-02-14,52446,37524,Bar,1
2017-03-26,8589,72114,Kreditkarte,1
2017-09-22,69804,99445,paypal,2
2017-04-16,2124,15847,Bar,3
2017-07-13,66020,34082,paypal,1
2017-01-26,89235,81136,Bar,2
2017-03-02,31066,85931,paypal,2
2017-11-12,44031,85931,Bar,1
2017-11-18,97073,78934,paypal,1
2017-06-02,16982,75775,Bar,3
2017-10-07,8589,78934,paypal,1
2017-02-13,38397,29656,Kreditkarte,1
2017-07-07,73390,91230,Bar,2
2017-06-06,6933,28440,Bar,3
2017-10-09,85998,40784,Bar,3
2017-10-28,74915,54910,Kreditkarte,1
2017-12-24,62292,19920,Bar,1
2017-01-25,89218,55596,paypal,3
2017-05-14,48458,61070,paypal,3
2017-08-02,26797,34187,Kreditkarte,3
2017-12-15,23548,55596,Kreditkarte,2
2017-10-22,88936,55596,paypal,1
2017-05-07,82070,8403,Bar,3
2017-04-10,82696,15918,Bar,2
2017-04-26,54963,35165,Bar,1
2017-07-27,89218,13013,paypal,2
2017-07-02,60401,57590,paypal,3
2017-12-07,92135,79954,Bar,2
2017-06-08,49673,43446,paypal,1
2017-08-05,8723,88698,Bar,3
2017-01-15,30789,9456,paypal,3
2017-02-13,19234,79954,Kreditkarte,3
2017-07-10,52446,88698,Bar,3
2017-12-06,21316,29656,Kreditkarte,2
2017-04-24,90536,34187,paypal,3
2017-06-11,52446,39369,Bar,1
2017-03-02,4033,85156,Kreditkarte,2
2017-07-08,52837,70159,paypal,1
2017-08-29,52659,64983,paypal,2
2017-12-27,80845,43107,Kreditkarte,1
2017-10-13,59414,29656,Bar,2
2017-02-11,87513,75593,paypal,3
2017-02-09,93266,81136,Bar,2
2017-07-17,68289,16224,Bar,2
2017-12-06,82918,70159,Bar,3
2017-05-11,82918,43446,paypal,1
2017-08-12,75057,72114,Bar,2
2017-05-03,44422,85702,paypal,2
2017-11-25,77950,61070,paypal,1
2017-11-07,92135,42029,paypal,2
2017-04-24,71333,91230,Kreditkarte,3
2017-01-04,67728,39369,paypal,3
2017-04-22,27599,34082,Kreditkarte,2
2017-04-24,60644,64983,paypal,1
2017-08-03,62912,42819,paypal,1
2017-03-03,14042,50304,paypal,1
2017-05-12,65617,8403,Kreditkarte,1
2017-02-01,22476,38582,Kreditkarte,3
2017-04-21,66549,38582,Bar,1
2017-04-05,73826,96001,Bar,1
2017-03-18,44031,87212,Kreditkarte,2
2017-09-23,18378,25426,Kreditkarte,1
2017-10-21,75057,44726,paypal,3
2017-05-14,79308,61070,paypal,1
2017-09-30,84761,16224,Kreditkarte,2
2017-01-11,99390,78934,Kreditkarte,1
2017-06-14,69927,39369,Kreditkarte,3
2017-08-24,95509,88744,Bar,1
2017-01-06,15410,72114,Bar,2
2017-08-05,29207,25031,Kreditkarte,1
2017-01-21,85517,43107,paypal,3
2017-01-26,21349,8403,paypal,1
2017-04-19,29633,32310,Bar,1
2017-03-20,61896,35165,Kreditkarte,3
2017-06-30,3406,65762,Kreditkarte,3
2017-04-12,77950,85702,paypal,2
2017-11-28,81851,64983,Kreditkarte,3
2017-03-06,93558,2002,Bar,1
2017-09-25,44422,88698,paypal,3
2017-06-26,45202,61070,Kreditkarte,1
2017-08-10,43300,22826,paypal,1
2017-04-27,96000,8403,Bar,1
2017-09-01,67004,64983,paypal,3
2017-04-19,82136,70159,Kreditkarte,3
2017-11-12,5330,53216,Kreditkarte,1
2017-02-23,99390,25426,paypal,2
2017-03-31,3406,9785,Kreditkarte,2
2017-09-17,67004,25426,Bar,1
2017-08-22,63658,32310,Bar,3
2017-12-19,52446,42819,paypal,1
2017-08-23,19549,27578,paypal,3
2017-09-13,99458,2002,Kreditkarte,3
2017-10-16,82372,18233,paypal,3
2017-02-21,47160,88698,Kreditkarte,2
2017-07-18,82906,19920,paypal,1
2017-10-05,48458,85156,Bar,2
2017-08-14,87513,27044,Bar,3
2017-09-02,82136,15918,Bar,2
2017-12-25,14042,11138,paypal,1
2017-08-29,86926,16105,paypal,1
2017-09-22,28915,50304,Kreditkarte,3
2017-10-02,55088,41910,Kreditkarte,3
2017-05-10,72825,91230,paypal,1
2017-11-28,5217,28440,Bar,2
2017-08-09,21534,93187,Kreditkarte,1
2017-08-01,73390,78483,Bar,3
2017-04-01,72893,39369,paypal,3
2017-02-12,44558,25426,Bar,3
2017-11-02,34203,27410,Kreditkarte,2
2017-12-20,9815,18541,Kreditkarte,1
2017-12-19,85445,78483,paypal,3
2017-10-16,44429,13013,Bar,2
2017-07-02,79785,61070,Kreditkarte,2
2017-01-27,3819,37269,paypal,1
2017-03-20,69927,2002,Kreditkarte,1
2017-06-14,59089,15915,Bar,2
2017-05-10,4523,79954,paypal,3
2017-12-17,19216,32310,paypal,3
2017-01-09,15410,29656,Kreditkarte,3
2017-09-20,40806,15847,Bar,1
2017-05-25,19549,15915,paypal,1
2017-04-08,82906,50304,Kreditkarte,3
2017-02-01,26797,15915,Kreditkarte,3
2017-01-16,80845,34082,Kreditkarte,2
2017-08-18,92135,43446,paypal,2
2017-05-09,61896,72114,Bar,3
2017-05-09,44448,62077,paypal,2
2017-03-15,22184,29552,Kreditkarte,3
2017-09-25,56871,39369,Bar,2
2017-04-22,15464,9456,Kreditkarte,2
2017-01-20,21324,9947,Kreditkarte,1
2017-11-15,19475,57590,Bar,1
2017-10-26,80845,37269,Bar,1
2017-12-01,73390,85931,paypal,3
2017-01-27,54963,27578,Kreditkarte,3
2017-02-10,4033,85156,Bar,3
2017-07-17,8723,14099,Bar,1
2017-07-05,29770,9456,paypal,1
2017-04-04,28750,70159,Kreditkarte,2
2017-08-03,87513,99445,paypal,2
2017-01-08,66549,78934,paypal,3
2017-09-19,80845,72230,paypal,3
2017-07-10,60546,78483,paypal,1
2017-10-07,21592,25031,Bar,3
2017-09-01,16432,78483,Bar,1
2017-03-08,82906,10130,paypal,2
2017-04-19,67728,17731,Kreditkarte,2
2017-04-10,75057,9456,Bar,1
2017-06-18,61131,42819,paypal,1
2017-09-14,87513,28440,paypal,1
2017-05-26,36883,81136,Kreditkarte,1
2017-10-30,75333,8403,Kreditkarte,3
2017-04-27,44031,78483,Bar,1
2017-10-29,59265,39548,Bar,1
2017-08-05,18804,79271,Bar,1
2017-07-16,46920,34719,Kreditkarte,2
2017-10-03,60207,8403,paypal,1
2017-07-05,21316,40784,Kreditkarte,1
2017-02-11,21592,79271,Kreditkarte,3
2017-11-19,19475,55593,Bar,3
2017-06-27,60401,22538,Kreditkarte,3
2017-02-11,19234,14289,Kreditkarte,1
2017-12-07,32764,42029,Kreditkarte,3
2017-12-01,73309,55596,Bar,3
2017-06-02,68927,8081,paypal,3
2017-03-03,18946,55593,Bar,1
2017-03-09,32219,40784,paypal,3
2017-02-10,28750,53216,Kreditkarte,1
2017-05-03,21316,28440,Bar,1
2017-07-23,34301,25031,Bar,1
2017-02-12,18345,15847,paypal,1
2017-09-14,49673,13013,Kreditkarte,3
2017-10-29,5535,79271,paypal,2
2017-06-10,68927,15918,Kreditkarte,3
2017-10-27,95864,13013,Kreditkarte,2
2017-09-01,80362,93187,paypal,1
2017-12-13,62408,78934,Bar,3
2017-08-29,66549,72114,Bar,1
2017-03-31,6933,60974,paypal,1
2017-06-08,8626,43446,paypal,1
2017-02-16,73551,13013,paypal,1
2017-12-29,48458,9947,Kreditkarte,1
2017-08-11,85461,34082,Bar,1
2017-11-01,59414,41910,Kreditkarte,3
2017-05-23,33154,22826,Kreditkarte,3
2017-03-18,58971,43107,Kreditkarte,1
2017-04-10,96000,27044,Kreditkarte,1
2017-07-30,57203,85702,Kreditkarte,1
2017-04-26,69361,42819,paypal,1
2017-10-30,56442,42029,Kreditkarte,3
2017-05-06,60644,15915,paypal,2
2017-12-10,80845,27578,Kreditkarte,1
2017-07-07,47160,38582,Bar,1
2017-11-23,82136,54910,Kreditkarte,2
2017-06-10,38397,42029,Kreditkarte,3
2017-10-02,85517,9785,paypal,3
2017-01-25,20905,18233,Kreditkarte,2
2017-11-06,80882,89266,paypal,3
2017-02-09,99358,53216,Kreditkarte,3
2017-05-15,28121,27410,Bar,1
2017-06-15,42247,79271,Bar,2
2017-07-15,18804,17731,Kreditkarte,2
2017-10-10,41417,42819,Kreditkarte,2
2017-08-31,11628,32738,Bar,3
2017-07-14,95966,34719,paypal,2
2017-06-25,41106,48174,paypal,1
2017-08-11,90418,28088,Bar,1
2017-10-22,66549,40784,paypal,2
2017-02-04,34540,48174,Kreditkarte,3
2017-12-22,68582,32128,Bar,2
2017-10-28,19234,50304,Bar,2
2017-01-16,58860,13013,Bar,1
2017-09-12,49302,29552,Kreditkarte,3
2017-01-04,98601,60974,paypal,2
2017-04-20,78085,22826,paypal,2
2017-01-27,61822,70159,paypal,3
2017-10-12,6933,8403,paypal,1
2017-04-29,2124,39369,paypal,2
2017-06-02,54963,42029,Kreditkarte,3
2017-01-30,31314,15918,Bar,2
2017-09-18,34540,2002,Bar,3
2017-02-05,59414,54910,Kreditkarte,3
2017-02-23,22295,24221,Kreditkarte,1
2017-06-26,56947,51943,Bar,1
